link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,property_id,furnishing_details,features,nearby_location
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1855-sq-ft-spid-M83959484,3 Bedrooms,4 Bathrooms,3+ Balconies,,10th   of 34 Floors,North,0 to 1 Year Old,M83959484,"['1 Wardrobe', '1 Fan', '5 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Delhi Ajmer Expressway', 'Dev Hospital', 'Tau DeviLal Sports Complex', 'Huda metro station', 'Euro International School, Sector- 109', 'Indira Gandhi International Airport', 'The NorthCap University', 'Infinity Business Park', 'Gurgaon Dreamz Mall', 'Dwarka Expressway', 'Gurgaon Railway Station', 'Hamoni Golf Camp']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahindra-aura-sector-110-a-gurgaon-1350-sq-ft-spid-E84010146,3 Bedrooms,3 Bathrooms,2 Balconies,Study Room,8th   of 14 Floors,North-West,0 to 1 Year Old,E84010146,"['1 Wardrobe', '1 Fan', '1 Exhaust Fan', '1 Geyser', '1 Light', '1 Modular Kitchen', '1 AC', '1 Chimney', '1 TV', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']","['Cyber City metro', 'Park Hospital, Palam Vihar', 'Tau Devi Lal Athletic Stadium', 'Indira Gandhi Intl Airport', 'Radisson Hotel Gurugram', 'Dwarka Expy, Block D, New Palam Vihar', 'The NorthCap University', 'Gurgaon station', 'Concept Tech Park', 'Global Foyer Mall, Palam Vihar', 'Red Roses Public School', 'Fun N Food WaterPark', 'Hamoni Golf Camp']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-residency-palam-vihar-gurgaon-1780-sq-ft-spid-O84331842,3 Bedrooms,3 Bathrooms,3+ Balconies,,4th   of 14 Floors,South-West,10+ Year Old,O84331842,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '2 Geyser', '8 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['HUDA Market, Sector 14', 'Fun N Food Village', 'GAV Public School', 'Dwarka Sector 21 Metro Station', 'Indira Gandhi International Airport', 'DLF CyberHub', 'The NorthCap University', 'Ambience Mall', 'Chirag Hospital', 'Gurgaon Railway Station']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-2217-sq-ft-spid-D85245754,3 Bedrooms,3 Bathrooms,3 Balconies,Servant Room,20th   of 25 Floors,East,0 to 1 Year Old,D85245754,[],"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Pacific D21 Mall', 'Dwarka International Cricket Stadium', 'Manipal Hospital, Palam Vihar', 'Vivanta New Delhi', 'Dwarka Sector 21', 'Fun N Food Water & Amusment Park', 'Indira Gandhi International Airport', 'Gurugram Railway Station', 'GGS Indraprastha University', 'IHFL Concept Tech Park', 'BSF Golf Course', 'Dwarka Expressway', 'Orchids The International School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-flower-valley-aqua-front-towers-sector-33-sohna-gurgaon-1789-sq-ft-spid-F84671398,3 Bedrooms,3 Bathrooms,3+ Balconies,,5th   of 12 Floors,North,1 to 5 Year Old,F84671398,"['3 Wardrobe', '6 Fan', '1 Exhaust Fan', '4 Geyser', '20 Light', '1 Chimney', '1 Modular Kitchen', '4 AC', '1 Curtains', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['National Highway 248A', 'The Westin Sohna Resort & Spa', 'Park Hospital', 'Rajeha Mall', 'Scottish High International School', 'Indira Gandhi International Airport', 'N.B.G.S.M College', 'Pataudi Road station']"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ats-triumph-sector-104-gurgaon-3150-sq-ft-spid-D84126184,4 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,9th   of 27 Floors,East,1 to 5 Year Old,D84126184,"['4 Wardrobe', '4 Fan', '1 Exhaust Fan', '2 Geyser', '9 Light', '5 AC', '1 Curtains', '1 Chimney', '1 Modular Kitchen', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Dhanwapur Road', 'IFFCO Chowk Metro Station', 'Basai Dhankot', ""Oyster's Water Park"", 'Delhi Public School', 'Indira Gandhi International Airport', 'The Executive Centre', 'The NorthCap University', 'The Esplanade Mall', 'Shree Krishna Hospital', 'Park Inn', 'Dwarka Expressway', 'DLF Golf and Country Club', 'Govt. PG College']"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-umang-winter-hills-sector-77-gurgaon-1342-sq-ft-spid-P83942732,2 Bedrooms,2 Bathrooms,2 Balconies,Store Room,10th   of 18 Floors,North,1 to 5 Year Old,P83942732,"['1 Water Purifier', '1 Exhaust Fan', '1 Dining Table', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Miracles Apollo Hospital', 'Hyatt Regency Gurgaon', 'Delhi Jaipur Expressway', 'Singhania University, Manesar', 'Garhi Harsaru Junction', 'Indira Gandhi International Airport', 'Eros Corporate Park', 'Entertainland Mall', 'Jhankar Senior Secondary School', 'Aravalli Hills']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-intelligentsia-apartment-sector-56-gurgaon-1870-sq-ft-spid-C84680218,3 Bedrooms,3 Bathrooms,3 Balconies,Pooja Room,8th   of 9 Floors,South,10+ Year Old,C84680218,"['3 Wardrobe', '6 Fan', '1 Exhaust Fan', '2 Geyser', '14 Light', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Club house / Community Center']","['Suncity School', 'Icici bank ATM', 'Axis bank', 'Clock tower', 'HUDA Office Complex', 'Sanatan Dharm Mandir', 'Medisca', 'Naivedyam Restaurant', 'Starbucks', 'pracksht hospital', 'Kotak mahindra bank', 'Iilm University', 'Pizza Hut', 'Intellion Park', 'Apollo Pharmacy', 'Hong Kong Bazaar Mall', 'Arunodaya Deseret Eye Hospital', 'Hdfc bank & atm', 'State bank of india', 'Burger Singh', 'Cafe Tonini', 'Hdfc bank', 'Two Horizon Center', 'Sagar Ratna', 'Surgicare Hospital Gurgaon', 'Indusind bank', 'HCG CNG Station', 'Sushant College of Arts & Architecture', 'Icici bank', 'Bikanerwala', 'Indusind bank ATM', 'Kriti Hospital', 'International Tech Park', 'IILM', 'Wat-a-Burger', 'Anand Hospital Gurgaon', 'Hdfc bank and atm', 'Sector 54 chowk metro station', 'Sector metro station', 'Heera Fuel Station', ""Carl's Jr."", 'Ansal Institute of Technology', '222', 'Citi bank ATM', 'Shophouse by Kylin', 'State bank ATM', 'Radhakrishna Shani Mandir']"
https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-mapsko-royale-ville-sector-82-gurgaon-5320-sq-ft-r10-spid-A68568598,5 Bedrooms,6 Bathrooms,3+ Balconies,"Pooja Room,Servant Room",7th   of 18 Floors,West,1 to 5 Year Old,A68568598,,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","[""St. Xavier's High School"", 'Holiday Inn Gurugram Sector 90', 'SkyJumper Trampoline Park', 'Imt Manesar', 'Miracles Apollo Cradle', 'Golf Course Ext Rd', 'F9 Go Karting Gurgaon', 'Indira Gandhi International Airport', 'Vishalgarh Farms', 'DPG Institute of Technology', 'Sapphire 83 Mall']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-victoria-sector-70-gurgaon-1950-sq-ft-spid-X85180280,3 Bedrooms,5 Bathrooms,3 Balconies,"Servant Room,Others",3rd   of 18 Floors,East,1 to 5 Year Old,X85180280,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '3 Geyser', '10 Light', '1 Modular Kitchen', '4 AC', '1 Curtains', '1 Chimney', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['VATIKA BUSINESS PARK Sohna Rd', 'Kunskapsskolan International', 'The Medicity, Spaze iTech Park', 'Sohna Road', 'Federal Bank Sector 71', 'Tulip Violet Society, Sector 69', 'IndianOil, Hasanpur', 'Golf Course Extn Road', 'Airia Mall', 'Axis Bank, Sohna Rd', 'Central Bank Of India Sohna Rd', 'Sanjeevani Hospital - Child Specialist', 'Ektaa Hospitals Main Sohna Rd', 'Spaze Palazo, Golf Course Ext Rd', 'Southern Peripheral Rd, Gurugram']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-2217-sq-ft-spid-S83550880,3 Bedrooms,3 Bathrooms,3 Balconies,Servant Room,1st   of 25 Floors,North-East,1 to 5 Year Old,S83550880,,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'No open drainage around', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Pacific D21 Mall', 'Dwarka International Cricket Stadium', 'Manipal Hospital, Palam Vihar', 'Vivanta New Delhi', 'Dwarka Sector 21', 'Fun N Food Water & Amusment Park', 'Indira Gandhi International Airport', 'Gurugram Railway Station', 'GGS Indraprastha University', 'IHFL Concept Tech Park', 'BSF Golf Course', 'Dwarka Expressway', 'Orchids The International School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-2690-sq-ft-spid-I81680964,3 Bedrooms,4 Bathrooms,3 Balconies,"Servant Room,Study Room",24th   of 25 Floors,East,1 to 5 Year Old,I81680964,,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'No open drainage around', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Pacific D21 Mall', 'Dwarka International Cricket Stadium', 'Manipal Hospital, Palam Vihar', 'Vivanta New Delhi', 'Dwarka Sector 21', 'Fun N Food Water & Amusment Park', 'Indira Gandhi International Airport', 'Gurugram Railway Station', 'GGS Indraprastha University', 'IHFL Concept Tech Park', 'BSF Golf Course', 'Dwarka Expressway', 'Orchids The International School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-kocoon-sector-109-gurgaon-2095-sq-ft-spid-P84142940,3 Bedrooms,4 Bathrooms,3 Balconies,Servant Room,18th   of 24 Floors,West,1 to 5 Year Old,P84142940,,"['Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Separate entry for servant room', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']","['Gurgaon Gramin Bank', 'Dwarka', 'Jagdish Super Market', 'ICICI BANK ATM, Annapurna MKT', 'The Club, International City', 'ESIC Dispensary', 'Canara Bank New Palam Vihar', 'IGIA Airport', 'Gyaananda School', 'Radha Krishan Mandir', 'Bharat Petroleum Shree Shyam Filling', 'Euro International School', 'Daultabad Stadium', 'Conscient One', 'SCR Model School']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1852-sq-ft-spid-W83897296,3 Bedrooms,3 Bathrooms,3 Balconies,,16th   of 26 Floors,West,1 to 5 Year Old,W83897296,"['14 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'No open drainage around', 'Recently Renovated', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']","['IFFCO Chowk Metro Station', 'The Esplanade Mall by DHOOT GROUP', 'Delhi Public School', 'Indira Gandhi International Airport', 'Columbia Asia Hospital', 'The NorthCap University', 'Hyatt Place Gurgaon Udyog Vihar', 'Dwarka Expressway', 'Gurgaon Railway Station']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tata-gurgaon-gateway-sector-112-gurgaon-2215-sq-ft-spid-Q83893608,3 Bedrooms,3 Bathrooms,3 Balconies,,10th   of 24 Floors,West,1 to 5 Year Old,Q83893608,"['3 Fan', '10 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'No open drainage around', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Red Roses Public School', 'Metro Hospital, Palam Vihar', 'DLF Corporate Park', 'Mount Carmel School', 'Dwarka Sector 21 Metro Station', 'Indira Gandhi International Airport', 'The Oberoi, Gurgaon', 'Delhi Jaipur Highway', 'The NorthCap University', 'Dwarka Expy', 'Gurgaon Dreamz Mall', 'Dwarka Expressway']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-r2-spid-Y76116833,3 Bedrooms,3 Bathrooms,1 Balcony,,15th   of 19 Floors,North-West,1 to 5 Year Old,Y76116833,,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Holiday Inn Hotel Sector 90', 'NH-8, Imt Manesar', 'Rao Bharat Singh International School', 'Imt Manesar', 'Nakhrola stadium', 'Garhi Harsaru Junction', 'Indira Gandhi International Airport', 'Nsg Golf Course', 'Aarvy Healthcare', 'DPG Institute of Technology', 'Sapphire 83 Mall']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-r2-spid-B76116791,3 Bedrooms,3 Bathrooms,1 Balcony,,11st   of 19 Floors,North-East,1 to 5 Year Old,B76116791,,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Holiday Inn Hotel Sector 90', 'NH-8, Imt Manesar', 'Rao Bharat Singh International School', 'Imt Manesar', 'Nakhrola stadium', 'Garhi Harsaru Junction', 'Indira Gandhi International Airport', 'Nsg Golf Course', 'Aarvy Healthcare', 'DPG Institute of Technology', 'Sapphire 83 Mall']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-centrum-park-sector-103-gurgaon-2000-sq-ft-spid-W84833214,3 Bedrooms,3 Bathrooms,3+ Balconies,Study Room,10th   of 18 Floors,North,1 to 5 Year Old,W84833214,"['3 Wardrobe', '1 Exhaust Fan', '3 Geyser', '16 Light', '5 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['HUDA Market, Sector 14', 'Dwarka Expressway', 'Emaar Business Park', 'Metro Hospital, Palam Vihar', 'Infinitys Badminton Academy', 'Country Inn and Suites by Radisson', 'HUDA Mini Golf Course', 'F9 Go Karting Gurgaon', 'Indira Gandhi International Airport', 'The NorthCap University', 'Sector 29 Gurgaon Pubs and Bars', 'Delhi Gurgaon Expressway', 'Gurgaon Dreamz Mall', 'S N International School', 'Gurgaon Railway Station']"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1099-sq-ft-spid-P85143148,2 Bedrooms,2 Bathrooms,2 Balconies,Others,20th   of 36 Floors,East,0 to 1 Year Old,P85143148,"['2 Geyser', '1 Stove', '3 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['SGT University', 'Medanta Hospital', 'Taj City Centre Gurugram', 'Orient Bestech Business Tower', 'Gurugram Global Heights School', 'Indira Gandhi International Airport', 'The Esplanade Mall', 'Appu Ghar Amusement Park', 'Dwarka Expressway', 'Gurgaon Railway Station']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1359-sq-ft-spid-C85143250,3 Bedrooms,2 Bathrooms,2 Balconies,Others,17th   of 36 Floors,West,0 to 1 Year Old,C85143250,"['2 Geyser', '1 Stove', '31 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['SGT University', 'Medanta Hospital', 'Taj City Centre Gurugram', 'Orient Bestech Business Tower', 'Gurugram Global Heights School', 'Indira Gandhi International Airport', 'The Esplanade Mall', 'Appu Ghar Amusement Park', 'Dwarka Expressway', 'Gurgaon Railway Station']"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-enigma-sector-110-gurgaon-3350-sq-ft-spid-T84758658,4 Bedrooms,5 Bathrooms,3 Balconies,Servant Room,9th   of 21 Floors,North,1 to 5 Year Old,T84758658,"['4 Wardrobe', '1 Exhaust Fan', '3 Geyser', '8 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Fan', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Piped-gas', 'Swimming Pool', 'Park', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Sanskar Bharti Public School', 'HUDA Market, Sector 14', 'Fun N Food Village', 'InfinityS Badminton Academy', 'Dwarka Sector 21 Metro Station', 'Manipal Hospital, Gurugram', 'Indira Gandhi International Airport', 'The NorthCap University', 'The Oberoi, Gurgaon', 'F9 Go Karting Gurgaon', 'Delhi Gurgaon Expressway', 'SCC Rooftop Drive-In', 'Gurgaon Dreamz Mall', 'Dwarka Expressway', 'Gurgaon Railway Station']"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-2356-sq-ft-r20-spid-I42227729,4 Bedrooms,4 Bathrooms,3+ Balconies,"Pooja Room,Servant Room",5th   of 22 Floors,East,1 to 5 Year Old,I42227729,[],"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Bharat Ram Global School', 'City Square', 'DSD College', 'Amity University', 'Indira Gandhi Airport', 'Vatika Town Square', 'Shishu Kalyan School', 'Yes Bank', 'ICFAI University', 'Rathore IMT Hospital', 'Canara Bank', 'Axis Bank ATM', 'Patil Station', 'Arc Hospital', 'Canara Bank ATM']"
