link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,property_id,areawithtype,furnishing_details,features,nearby_location
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-40482-sq-ft-r1-spid-N81558251,4 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,2 Floors,North-East,1 to 5 Year Old,N81558251,5400 sqft (501.68 sqm) Plot Area ,,"['Maintenance Staff', 'Water Storage', 'Visitor Parking']","['Crowne Plaza Gurgaon', 'Nehru Stadium', 'Indira Gandhi Intl Airport', 'Euro International School', 'Dwarka Sector 21 Metro Station', 'Gurgaon Railway Station', 'Tata Consultancy Services', 'The NorthCap University', 'Hamoni Golf Camp', 'Fun N Food Water Park', 'Aryan Hospital', 'Pacific D21 Mall', 'Dwarka Expressway']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-4500-sq-ft-r1-spid-D81462479,6 Bedrooms,7 Bathrooms,3+ Balconies,"Servant Room,Store Room",4 Floors,North-East,1 to 5 Year Old,D81462479,4500 sqft (418.06 sqm) Plot Area,"['6 Wardrobe', '1 Exhaust Fan', '3 Light', '7 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Crowne Plaza Gurgaon', 'Nehru Stadium', 'Indira Gandhi Intl Airport', 'Euro International School', 'Dwarka Sector 21 Metro Station', 'Gurgaon Railway Station', 'Tata Consultancy Services', 'The NorthCap University', 'Hamoni Golf Camp', 'Fun N Food Water Park', 'Aryan Hospital', 'Pacific D21 Mall', 'Dwarka Expressway']"
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-anant-raj-estates-sector-63a-gurgaon-5600-sq-ft-r3-spid-J63197298,5 Bedrooms,5 Bathrooms,3+ Balconies,"Servant Room,Store Room,Study Room",3 Floors,West,0 to 1 Year Old,J63197298,2700 sqft (250.84 sqm) Plot Area ,"['5 Wardrobe', '15 Fan', '1 Exhaust Fan', '6 Geyser', '1 Stove', '10 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Gurgaon Railway Station', 'Sohna Road (NH 248A)', 'Sector 55-56 Metro Station', 'WorldMark Gurgaon', 'Indira Gandhi International Airport', 'Sushant University', 'Marengo Asia Hospitals', 'Albatross Golf Course Club House', 'Vatika Business Centre', 'DPS International Edge', 'De Adventure Park']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-block-c-dlf-phase-1-gurgaon-3870-sq-ft-spid-K82989322,6 Bedrooms,6 Bathrooms,2 Balconies,"Pooja Room,Study Room,Servant Room",3 Floors,,0 to 1 Year Old,K82989322,3870 sqft (359.53 sqm) Plot Area,"['1 Exhaust Fan', '1 Stove', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",,"['Kotak mahindra bank ATM', 'Divine Look Clinic Centre 1', 'Religare Wellness', 'Guardian Pharmacy', 'Nowhere Brewpub and cafe', 'Blue Tokai Coffee Roasters', ""Carl's Jr."", 'Sikka Maternity And Surgical Center', 'Sector 42-43 metro station', 'PVR Cinames', 'Guru dronacharya metro station', 'Sitaram Bhartia', 'Icici bank ATM', 'CCD', 'Bahrisons library', 'Axis bank ATM', 'Naveidyam', 'Hanuman Mandir', 'New Life Church', 'Standard chartered ATM', 'Dlf phase 1 metro station', '98.4', 'Drunken Monkey', 'Fat', 'Belgian Waffle', 'Sikanderpur metro station', 'Two Horizon Center', 'Axis bank', 'Chikitsa', 'Shophouse by Kylin', 'PK Online', 'Rbs ATM', 'The shopping mall', 'Cafe Tonini', 'Sikandarpur rmrg metro station', 'Sikandarpur metro station', 'The Dental Lounge', 'Marwah Clinic', 'Starbucks', 'The Chicken Boat', 'Sidhesh Hospital Gurgaon', 'Dighent cafe', 'Sagar Ratna', 'Lord Krishna Hospital', 'Emaar Business Park', 'M2M Cybernetics', 'Food Court']"
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-bestech-park-view-ananda-sector-81-gurgaon-5480-sq-ft-spid-Q83724426,5 Bedrooms,6 Bathrooms,3 Balconies,"Pooja Room,Study Room,Servant Room,Store Room",3 Floors,South-East,1 to 5 Year Old,Q83724426,5480 sqft (509.11 sqm) Plot Area,"['10 Wardrobe', '15 Fan', '1 Exhaust Fan', '11 Geyser', '1 Stove', '1 Microwave', '26 Light', '10 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['INXT City Centre', 'SkyJumper Trampoline Park', 'Amity University Sec 87 Kankrola', 'Indira Gandhi International Airport', 'Metro Station Kankrola sec 87', 'Heritage Village Resort & Spa', 'Miracles Apollo Cradle /Spectra Hospital', ""St. Xavier's High School"", 'Garhi Harsaru Junction', 'Sapphire 83 Mall']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-1890-sq-ft-r1-spid-L79788307,4 Bedrooms,4 Bathrooms,3+ Balconies,"Servant Room,Study Room",3 Floors,East,1 to 5 Year Old,L79788307,2160 sqft (200.67 sqm) Plot Area ,,"['Feng Shui / Vaastu Compliant', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']","['Vega Schools', 'IGIA', 'IFFCO Chowk Flyover']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-tulip-ivory-sector-70-gurgaon-2700-sq-ft-spid-R83264386,6 Bedrooms,8 Bathrooms,3+ Balconies,"Pooja Room,Study Room,Servant Room,Others",2 Floors,North,5 to 10 Year Old,R83264386,3420 sqft (317.73 sqm) Plot Area,,"['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['SkyJumper Trampoline Park', 'Badshahpur Sohna Rd Hwy', 'DLF Golf and Country Club', 'Polaris Hospital', 'Indus World School', 'Indira Gandhi International Airport', 'Iffco Chowk Metro Station', 'Radisson Hotel Sohana Road', 'Reach 3 Roads Shopping Mall', 'Basai Dhankot Railway Station', 'DPG Institute of Technology', 'Spaze Corporate Park', 'Nehru Stadium']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-240-sq-ft-spid-I84442204,4 Bedrooms,4 Bathrooms,3 Balconies,"Study Room,Servant Room",3 Floors,North-West,0 to 1 Year Old,I84442204,240 sqft (22.3 sqm) Plot Area,"['3 Wardrobe', '4 Fan', '1 Exhaust Fan', '20 Light', '1 Chimney', '3 AC', '1 Curtains', '1 Modular Kitchen', 'No Bed', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['Vega Schools', 'IGIA', 'IFFCO Chowk Flyover']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-suncity-township-sector-54-gurgaon-1467-sq-ft-spid-S83729018,,,,,,,,,,,[],[]
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-bptp-visionnaire-sector-70a-gurgaon-2610-sq-ft-r6-spid-D64737170,4 Bedrooms,5 Bathrooms,3+ Balconies,"Pooja Room,Servant Room",3 Floors,North-East,0 to 1 Year Old,D64737170,2610 sqft (242.48 sqm) Carpet Area,"['4 Wardrobe', '1 Water Purifier', '7 Fan', '1 Exhaust Fan', '6 Geyser', '10 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Recently Renovated', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Good Earth City Center 2', 'HPCL Sadhuram & Sons Petromart', 'Central Bank Of IndiaSohna Rd', 'Rama krishna public school', 'Oriental Bank of Commerce Palra Rd', 'Axis Bank ATM, Sector 57', 'HDFC Bank Darbaripur Rd', 'Tata Projects Limited', 'Suraj School Sector 75', 'IndianOil, Hasanpur', 'Sparsh Hospital, Sohna Rd', 'Kunskapsskolan International School', 'The Federal Bank Ltd Palra', 'Peace Taekwondo Academy', 'RAMA Filling Station']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-greenwood-city-gurgaon-4220-sq-ft-r2-spid-O79902115,6 Bedrooms,6 Bathrooms,2 Balconies,"Pooja Room,Servant Room,Study Room,Store Room",2 Floors,East,1 to 5 Year Old,O79902115,4500 sqft (418.06 sqm) Plot Area | 4220 sqft (392.05 sqm) Built-up Area | 3940 sqft (366.04 sqm) Carpet Area,"['1 Water Purifier', '8 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '6 Geyser', '1 Stove', '17 Light', '8 AC', '1 Chimney', '10 Wardrobe', '1 Washing Machine', '1 Microwave', 'No Bed', 'No Curtains', 'No Modular Kitchen', 'No Sofa', 'No TV']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Icici ATM', 'Shivam Hospital Gurgaon', 'Hdfc ATM', 'Amity Global School', 'Bar and restaurant', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Icici bank', 'Hdfc bank ATM', 'Dawnbit', 'St. Angels Jr', 'Gardian Pharmacy', 'Sukhmani Hospital Pvt. Ltd', 'Pernod Ricard Charitable Dispensary', 'Om Sweets', 'Icici bank ATM', 'Fast food', 'St. Angels Sr', 'Manav Rachna School', 'Axis bank ATM', 'IBP Petrol Pump', 'Max Hospital', 'Arihant Hospital', 'PWO house', 'Manav Rachna Swimming Pool', 'Bharat petroleum', 'Standard chartered ATM', 'Gupta', 'Cafe Coffee Day', 'Stones2milestones', 'Mantis Eye LLP', 'State bank of india ATM', 'City Medical', 'CR Model Public School', '32nd Milestone', 'Dispencery', 'Dr. Naval Mendiratta', 'Citi bank ATM', 'Dr. Kutbuddin Akbary', 'School of Inspired Leadership SOIL', 'Centre For Sight Gurgaon Sector 29', 'Raj Restaurant', 'Huda city centre metro station', 'Balaji Vegetarian Paradise', 'Hdfc bank', 'Fast Food']"
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-3582-sq-ft-spid-A83163028,5 Bedrooms,4 Bathrooms,3+ Balconies,"Pooja Room,Study Room,Servant Room,Store Room",4 Floors,North-East,1 to 5 Year Old,A83163028,3600 sqft (334.45 sqm) Plot Area | 3582 sqft (332.78 sqm) Built-up Area | 3555 sqft (330.27 sqm) Carpet Area,"['5 Wardrobe', '8 Fan', '17 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Crowne Plaza Gurgaon', 'Nehru Stadium', 'Indira Gandhi Intl Airport', 'Euro International School', 'Dwarka Sector 21 Metro Station', 'Gurgaon Railway Station', 'Tata Consultancy Services', 'The NorthCap University', 'Hamoni Golf Camp', 'Fun N Food Water Park', 'Aryan Hospital', 'Pacific D21 Mall', 'Dwarka Expressway']"
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-block-j-pocket-c-palam-vihar-gurgaon-4500-sq-ft-spid-F84603358,5 Bedrooms,6 Bathrooms,2 Balconies,"Pooja Room,Study Room",,East,10+ Year Old,F84603358,4500 sqft (418.06 sqm) Plot Area,"['4 Bed', '1 Water Purifier', '5 Fan', '1 Dining Table', '1 Microwave', '4 AC', '3 TV', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Exhaust Fan', 'No Geyser', 'No Light', 'No Fridge', 'No Sofa', 'No Stove', 'No Wardrobe', 'No Washing Machine']","['Water Storage', 'Visitor Parking', 'Rain Water Harvesting']","['Palam vihar railway station', 'Ram Mandir', 'Palam Vihar Vyapar kendra', 'Oriental bank of commerce', 'Cafe Coffee Day', 'Palam triangle', 'Swiss Cottage school', 'Masti ki Pathshala Teach India', 'HUDA sector 23 parking', 'Ansals Plaza above ground car parking', 'Punjab national bank', 'Chiranjiv Bharati School', 'THE NORTHCAP UNIVERSITY', 'Kalyan Hospital Gurgaon', 'Axis bank', 'Pind Baluchi', ""McDonald's"", ""DR KAPOOR'S Dental Care and Implant Centre"", 'HUDA Sector 23 Market', 'Ansals plaza underground car parking', 'Om Sweets', 'Moti Mahal', 'Metro Hospital and Heart Institute Gurgaon', 'Big Cinemas', ""Domino's Pizza"", 'Pizza Hut', 'Bijwasan railway station']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-4500-sq-ft-spid-J84742264,6 Bedrooms,5 Bathrooms,3 Balconies,"Pooja Room,Study Room,Others,Servant Room",0 Floors,East,5 to 10 Year Old,J84742264,4500 sqft (418.06 sqm) Plot Area,"['1 Water Purifier', '10 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '8 Geyser', '1 Stove', '9 Light', '10 AC', '9 TV', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '9 Bed', '10 Wardrobe', '1 Sofa', '1 Washing Machine', '1 Microwave']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal']","['Sector 55-56 Rapid Metro Station', 'The Oberoi', 'DLF Golf and Country Club', 'Tau DeviLal Sports Complex', 'Gurugram University', 'Delhi Public School', 'Indira Gandhi International Airport', 'Basai Dhankot stataion', 'Park Hospital', 'Vatika Business Centre', 'De Adventure Park', 'NH 48', 'HUB 66']"
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-15-part-2-gurgaon-1620-sq-ft-spid-Z83708144,,,,,,,,,,,,[]
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-1-builder-floors-b-block-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-P83727358,5 Bedrooms,6 Bathrooms,2 Balconies,"Pooja Room,Study Room,Servant Room,Store Room",3 Floors,East,1 to 5 Year Old,P83727358,1500 sqft (139.35 sqm) Plot Area | 2700 sqft (250.84 sqm) Built-up Area | 2000 sqft (185.81 sqm) Carpet Area,"['1 Water Purifier', '8 Fan', '1 Exhaust Fan', '6 Geyser', '50 Light', '1 Chimney', '1 Modular Kitchen', '1 Curtains', '5 AC', '1 TV', '5 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No Stove', 'No Washing Machine']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Kotak mahindra bank ATM', 'Hdfc ATM', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Barbecue Grill', 'Icici bank', 'Guardian Pharmacy', 'Nowhere Brewpub and cafe', 'Hdfc bank ATM', 'Blue Tokai Coffee Roasters', 'Dawnbit', 'Umkal Hospital', 'Sitaram Bhartia', 'CCD', 'Bahrisons library', 'Axis bank ATM', 'Naveidyam', 'Hanuman Mandir', 'New Life Church', 'MoB Ministory of Beer', 'Max Hospital', 'PWO house', 'Bharat petroleum', 'Standard chartered ATM', 'Gupta', 'Stones2milestones', 'Drunken Monkey', 'Fat', 'Mantis Eye LLP', 'Belgian Waffle', 'Balaji Vegetarian Paradise', 'Axis bank', 'Beer & Whisky Bar', 'Chikitsa', 'PK Online', 'Dr. Kutbuddin Akbary', 'Rbs ATM', 'Dr. Naval Mendiratta', 'School of Inspired Leadership SOIL', 'Centre For Sight Gurgaon Sector 29', 'Starbucks', 'The Chicken Boat', 'Roots', 'Sidhesh Hospital Gurgaon', 'Dighent cafe', 'Pizza Hut', 'Huda city centre metro station', 'Iffco chowk metro station', 'Hdfc bank', 'Ncr library']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-tata-primanti-sector-72-gurgaon-76500-sq-ft-spid-T84187970,4 Bedrooms,4 Bathrooms,3+ Balconies,"Store Room,Servant Room,Study Room,Pooja Room",4 Floors,North-East,5 to 10 Year Old,T84187970,3240 sqft (301.01 sqm) Plot Area | 76500 sqft (7107.08 sqm) Built-up Area | 61200 sqft (5685.67 sqm) Carpet Area,"['6 Wardrobe', '6 Fan', '1 Exhaust Fan', '7 Geyser', '10 Light', '7 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Omaxe City Centre', 'Radisson Hotel Gurugram Sohna Road', 'Polaris Hospital', 'Gurgaon Old Railway Road', 'Sector 55-56 Metro Station', 'Indira Gandhi International Airport', 'Pallavan PreSchool, Sohna Road', 'Spaze Itech Park', 'Badshahpur Sohna Rd Highway', 'RBSM Public school']"
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gurgaon-1449-sq-ft-spid-R83083536,3 Bedrooms,3 Bathrooms,1 Balcony,Pooja Room,2 Floors,North-East,10+ Year Old,R83083536,1449 sqft (134.62 sqm) Plot Area,"['3 Wardrobe', '1 Exhaust Fan', '3 Geyser', '10 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Private Garden / Terrace', 'Visitor Parking']","['Prateek Nursing Home And Polyclinic', 'R K Hospital Gurgaon', 'Esic Hospital Gurugram', 'Chirag Hospital Pvt. Ltd', 'Dr. Hitesh Dawar', 'Kidney Clinic', 'Dr. Sindhu Clinic', 'Dr. Madan Clinic', 'State bank ATM', 'Kotak bank', 'Kr Dental Hub', 'Dronacharya Government College', 'Centre For Sight Gurgaon New Railway Road', 'Dr. Agya Ram Sharma Clinic', 'Dr. Ashok Jain', 'Aryan Hospital', 'Ravi Clinic and Health Care Centre', 'Dr. Sarvejeet Singh', 'Apna Enclave', 'GH Gurgaon', 'Pearl Dental Clinic', ""Dr. Anurag's Child Care Clinic"", 'Dev Man Kathuria Clinic', 'My Care Clinic', 'Jain Sant Phool Chand Ji Charitable Hospital', 'M.S Hospital', 'St. Michaels Sr. Sec. School', 'Geeta Nursing Home Gurgaon', 'Indian bank', 'Bhardwaj Hospital', 'Gurgaon railway station', 'Dr. Mittal Clinic', 'Jiya Clinic', 'Chintapurni Mandir', 'Gurgaon Eye Centre', 'Bindal Clinic', 'Sarvodya Hospital', 'Chiranjiv Hospital', 'D.R. Rajnis Gupta Clinic', 'Shree Krishna Hospital Gurgaon', 'Bhatnagar Maternity and Nursing Home', 'Taneja Hospital', 'Sneh Hospital Gurgaon', 'Sparsh Hospital Gurgaon', 'State bank of india', 'Swastik Maternity and Medical Centre', 'Triveni Hospital Gurgaon', 'Pizza Hut', 'Yashroop Medical Centre', 'Hdfc bank']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-109-gurgaon-4320-sq-ft-spid-A84212126,4 Bedrooms,4 Bathrooms,3+ Balconies,Servant Room,4 Floors,North-East,1 to 5 Year Old,A84212126,4500 sqft (418.06 sqm) Plot Area | 4320 sqft (401.34 sqm) Built-up Area | 4140 sqft (384.62 sqm) Carpet Area,"['4 Wardrobe', '7 Fan', '10 Light', '4 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Swimming Pool', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['R K Hospital Gurgaon', 'Palam vihar railway station', 'Ram Mandir', 'Palam Vihar Vyapar kendra', 'Chirag Hospital Pvt. Ltd', 'Bhardwaj Hospital', 'Gurgaon railway station', 'Chiranjiv Bharati School', 'Kalyan Hospital Gurgaon']"
