property_name,link,society,price,area,areawithtype
"2 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1107-sq-ft-spid-W83300528,Smart World Gems,₹1.35 Cr,"₹12,195 /sqft","1,107 sqft (103 sqm) Carpet Area"
"4 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2872-sq-ft-spid-X81530551,DLF The Ultima,₹4.97 Cr,"₹17,305 /sqft","2,872 sqft (267 sqm) Super Built-up Area"
"4 BHK Flat in Sector 88A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-icon-sector-88a-gurgaon-2317-sq-ft-spid-Q84979434,Godrej Icon,₹2.9 Cr,"₹12,516 /sqft","2,317 sqft (215 sqm) Carpet Area"
"3 BHK Flat in Sector 67, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-1935-sq-ft-spid-J83316436,Bestech Park View Spa Next,₹2.95 Cr,"₹15,245 /sqft","1,935 sqft (180 sqm) Super Built-up Area"
"3 BHK Flat in Sector 108, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2003-sq-ft-r8-spid-J60869654,Sobha City,₹3.84 Cr,"₹19,171 /sqft","2,003 sqft (186 sqm) Super Built-up Area"
"4 BHK Flat in Sector 60, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-2800-sq-ft-spid-W83633454,Ireo Skyon,₹5.9 Cr,"₹21,071 /sqft","2,800 sqft (260 sqm) Super Built-up Area"
"4 BHK Flat in Sector 109, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-brisk-lumbini-terrace-homes-sector-109-gurgaon-2836-sq-ft-r1-spid-T79721429,Brisk Lumbini Terrace Homes,₹2.65 Cr,"₹9,520 /sqft","2,836 sqft (263 sqm) Super Built-up Area"
"4 BHK Flat in Sector 59, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-3395-sq-ft-spid-G84013274,Conscient Elevate,₹8.7 Cr,"₹25,625 /sqft","3,395 sqft (315 sqm) Super Built-up Area"
"3 BHK Flat in Sector 85, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orris-aster-court-sector-85-gurgaon-1587-sq-ft-spid-L85174018,Orris Aster Court,₹1.42 Cr,"₹8,947 /sqft","1,587 sqft (147 sqm) Super Built-up Area"
"3 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1389-sq-ft-spid-B84954182,Hero Homes,₹2 Cr,"₹14,398 /sqft","1,389 sqft (129 sqm) Super Built-up Area"
"3 BHK Flat in Sector 85, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-2408-sq-ft-spid-F83493096,SS The Leaf,₹2.77 Cr,"₹11,503 /sqft","2,408 sqft (224 sqm) Super Built-up Area"
"3 BHK Flat in Sector 85, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-2408-sq-ft-spid-W83492962,SS The Leaf,₹2.69 Cr,"₹11,171 /sqft","2,408 sqft (224 sqm) Super Built-up Area"
"3 BHK Flat in Sector 57, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bptp-freedom-park-life-sector-57-gurgaon-2293-sq-ft-spid-H85048878,BPTP Freedom Park Life,₹3.4 Cr,"₹14,827 /sqft","2,293 sqft (213 sqm) Super Built-up Area"
"3 BHK Flat in Sector 69, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-violet-sector-69-gurgaon-1578-sq-ft-spid-S84451050,Tulip Violet,₹2.25 Cr,"₹14,258 /sqft","1,578 sqft (147 sqm) Super Built-up Area"
"4 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-golfestate-sector-65-gurgaon-4992-sq-ft-spid-U80774993,M3M Golfestate,₹13 Cr,"₹26,041 /sqft","4,992 sqft (464 sqm) Super Built-up Area"
"4 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-3185-sq-ft-spid-N84758576,Bestech Park View Grand Spa,₹4.05 Cr,"₹12,715 /sqft","3,185 sqft (296 sqm) Super Built-up Area"
"3 BHK Flat in Sector 69, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-K84159556,Tulip Yellow,₹2.44 Cr,"₹14,319 /sqft","1,704 sqft (158 sqm) Super Built-up Area"
"3 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-J83962470,Smart World Gems,₹1.64 Cr,"₹10,977 /sqft","1,494 sqft (139 sqm) Super Built-up Area"
"4 BHK Flat in Sector 99, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-pareena-express-heights-sector-99-gurgaon-2425-sq-ft-spid-V83972480,Pareena Express Heights,₹2.2 Cr,"₹9,072 /sqft","2,425 sqft (225 sqm) Super Built-up Area"
"4 BHK Flat in Sector 110 A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-mahindra-aura-sector-110-a-gurgaon-2400-sq-ft-spid-I84497520,Mahindra Aura,₹3.7 Cr,"₹18,407 /sqft","2,400 sqft (223 sqm) Super Built-up Area"
"3 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1940-sq-ft-spid-L85278212,Smart World Gems,₹1.62 Cr,"₹8,350 /sqft","1,940 sqft (180 sqm) Super Built-up Area"
"3 BHK Flat in Sector 69, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-J84159578,Tulip Yellow,₹2.45 Cr,"₹14,377 /sqft","1,704 sqft (158 sqm) Super Built-up Area"
"3 BHK Flat in Sector 108, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-1711-sq-ft-r1-spid-T79990619,Sobha City,₹3.5 Cr,"₹31,490 /sqft","1,711 sqft (159 sqm) Super Built-up Area"
"2 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-soulitude-sector-89-gurgaon-1203-sq-ft-spid-E83961966,M3M Soulitude,₹1.35 Cr,"₹11,221 /sqft","1,203 sqft (112 sqm) Super Built-up Area"
"3 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1855-sq-ft-r1-spid-C81622673,Godrej Meridien,₹3.05 Cr,"₹16,442 /sqft","1,855 sqft (172 sqm) Super Built-up Area"
"3 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1932-sq-ft-spid-Z85116662,M3M Heights,₹3.67 Cr,"₹18,995 /sqft","1,932 sqft (179 sqm) Super Built-up Area"
"3 BHK Flat in Sector 63A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-anant-raj-estates-sector-63a-gurgaon-1422-sq-ft-spid-U83879094,Anant Raj Estates,₹2.5 Cr,"₹17,580 /sqft","1,422 sqft (132 sqm) Super Built-up Area"
"3 BHK Flat in Sector 90, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-regal-gardens-sector-90-gurgaon-1737-sq-ft-spid-J85376674,DLF Regal Gardens,₹2.05 Cr,"₹11,801 /sqft","1,737 sqft (161 sqm) Super Built-up Area"
"3 BHK Flat in Sector 112, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-2802-sq-ft-spid-Y84903138,Experion Windchants,₹4.45 Cr,"₹15,881 /sqft","2,802 sqft (260 sqm) Super Built-up Area"
"2 BHK Flat in Sector 112, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-2441-sq-ft-spid-A84900926,Experion Windchants,₹3.85 Cr,"₹15,772 /sqft","2,441 sqft (227 sqm) Super Built-up Area"
"4 BHK Flat in Sector 84, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-spaze-kalistaa-sector-84-gurgaon-4248-sq-ft-spid-T84174600,Spaze Kalistaa,₹3.9 Cr,"₹9,180 /sqft","4,248 sqft (395 sqm) Super Built-up Area"
"3 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1359-sq-ft-spid-U78421043,Hero Homes,₹1.95 Cr,"₹14,348 /sqft","1,359 sqft (126 sqm) Super Built-up Area"
"3 BHK Flat in Sector 86, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-V81528475,DLF The Skycourt,₹2.23 Cr,"₹11,560 /sqft","1,929 sqft (179 sqm) Super Built-up Area"
"3 BHK Flat in Sector 86, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-V83773894,DLF The Skycourt,₹2.2 Cr,"₹11,404 /sqft","1,929 sqft (179 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2132-sq-ft-spid-V84224866,DLF The Ultima,₹3.49 Cr,"₹16,369 /sqft","2,132 sqft (198 sqm) Super Built-up Area"
"3 BHK Flat in Sector 60, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-2045-sq-ft-spid-R81396953,Ireo Skyon,₹3.95 Cr,"₹19,315 /sqft","2,045 sqft (190 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2100-sq-ft-spid-P83660764,DLF The Ultima,₹3.75 Cr,"₹17,857 /sqft","2,100 sqft (195 sqm) Super Built-up Area"
"4 BHK Flat in Sector 112, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-4739-sq-ft-spid-Z83854888,Experion Windchants,₹7.85 Cr,"₹16,564 /sqft","4,739 sqft (440 sqm) Super Built-up Area"
"3 BHK Flat in Nirvana Country, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-escape-nirvana-country-gurgaon-1935-sq-ft-spid-P83969872,Unitech Escape,₹3.2 Cr,"₹16,537 /sqft","1,935 sqft (180 sqm) Super Built-up Area"
"3 BHK Flat in Sector 112, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-3725-sq-ft-r5-spid-B75781589,Experion Windchants,₹6.38 Cr,"₹17,127 /sqft","3,725 sqft (346 sqm) Super Built-up Area"
"3 BHK Flat in Sector 72, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2550-sq-ft-spid-K83596804,Tata Primanti,₹5.2 Cr,"₹20,392 /sqft","2,550 sqft (237 sqm) Super Built-up Area"
"2 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1099-sq-ft-spid-S83773112,Hero Homes,₹1.65 Cr,"₹21,099 /sqft","1,099 sqft (102 sqm) Super Built-up Area"
"3 BHK Flat in Sector 86, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-A83705254,DLF The Skycourt,₹2.3 Cr,"₹15,333 /sqft","1,929 sqft (179 sqm) Super Built-up Area"
"2 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1099-sq-ft-spid-Y78420751,Hero Homes,₹1.62 Cr,"₹23,690 /sqft","1,099 sqft (102 sqm) Super Built-up Area"
"2 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1215-sq-ft-spid-Q84561708,Shapoorji Pallonji Joyville Gurugram,₹1.85 Cr,"₹15,226 /sqft","1,215 sqft (113 sqm) Super Built-up Area"
"3 BHK Flat in Sector 108, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2003-sq-ft-r2-spid-E78611987,Sobha City,₹4.11 Cr,"₹20,519 /sqft","2,003 sqft (186 sqm) Super Built-up Area"
"3 BHK Flat in Sector 112, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tata-gurgaon-gateway-sector-112-gurgaon-2215-sq-ft-spid-V84528140,Tata Gurgaon Gateway,₹3.25 Cr,"₹14,672 /sqft","2,215 sqft (206 sqm) Super Built-up Area"
"2 BHK Flat in Sector 85, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-1640-sq-ft-spid-D79274005,SS The Leaf,₹1.76 Cr,"₹10,731 /sqft","1,640 sqft (152 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-2579-sq-ft-spid-K84077664,Adani M2K Oyster Grande,₹4.12 Cr,"₹15,975 /sqft","2,579 sqft (240 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-imperial-gardens-sector-102-gurgaon-2025-sq-ft-spid-J84944584,Emaar Imperial Gardens,₹2.37 Cr,"₹11,703 /sqft","2,025 sqft (188 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-imperial-gardens-sector-102-gurgaon-2025-sq-ft-spid-E83451400,Emaar Imperial Gardens,₹2.38 Cr,"₹11,753 /sqft","2,025 sqft (188 sqm) Super Built-up Area"
"4 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-4200-sq-ft-spid-C85019968,Bestech Park View Grand Spa,₹5.32 Cr,"₹12,666 /sqft","4,200 sqft (390 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-heritage-max-sector-102-gurgaon-1931-sq-ft-r1-spid-P80300535,Conscient Heritage Max,₹2.7 Cr,"₹13,982 /sqft","1,931 sqft (179 sqm) Super Built-up Area"
"4 BHK Flat in Sector 72, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2905-sq-ft-r1-spid-Q81238053,Tata Primanti,₹5.5 Cr,"₹18,932 /sqft","2,905 sqft (270 sqm) Carpet Area"
"3 BHK Flat in Sector 112, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-3763-sq-ft-spid-L84562570,Experion Windchants,₹5.85 Cr,"₹15,546 /sqft","3,763 sqft (350 sqm) Super Built-up Area"
"3 BHK Flat in Sector 82A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-primus-sector-82a-gurgaon-1799-sq-ft-spid-P84730166,DLF The Primus,₹2.72 Cr,"₹17,685 /sqft","1,799 sqft (167 sqm) Super Built-up Area"
"3 BHK Flat in Sector 59, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-1810-sq-ft-r1-spid-A82082772,Conscient Elevate,₹5.05 Cr,"₹43,572 /sqft","1,810 sqft (168 sqm) Super Built-up Area"
"3 BHK Flat in Sector 66, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1950-sq-ft-r1-spid-D81441625,Emaar MGF The Palm Drive,₹4.07 Cr,"₹20,871 /sqft","1,950 sqft (181 sqm) Super Built-up Area"
"3 BHK Flat in Sector 108, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2003-sq-ft-spid-B84854978,Sobha City,₹3.95 Cr,"₹19,720 /sqft","2,003 sqft (186 sqm) Super Built-up Area"
"2 BHK Flat in Sector 112, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-2441-sq-ft-spid-N84901782,Experion Windchants,₹3.8 Cr,"₹15,567 /sqft","2,441 sqft (227 sqm) Super Built-up Area"
"3 BHK Flat in Nirvana Country, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-close-north-nirvana-country-gurgaon-2130-sq-ft-spid-M85178894,The Close North,₹3.46 Cr,"₹16,244 /sqft","2,130 sqft (198 sqm) Super Built-up Area"
"4 BHK Flat in Sector 47, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-sector-47-gurgaon-3125-sq-ft-r1-spid-G82170132,Bestech Park View Spa,₹7.35 Cr,"₹23,520 /sqft","3,125 sqft (290 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-1889-sq-ft-spid-J84366120,Adani M2K Oyster Grande,₹2.65 Cr,"₹14,028 /sqft","1,889 sqft (175 sqm) Super Built-up Area"
"2 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1099-sq-ft-spid-O84044426,Hero Homes,₹1.6 Cr,"₹14,558 /sqft","1,099 sqft (102 sqm) Super Built-up Area"
"2 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1310-sq-ft-spid-W83092198,M3M Heights,₹2.48 Cr,"₹18,931 /sqft","1,310 sqft (122 sqm) Super Built-up Area"
"3 BHK Flat in Sector 67, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-merlin-sector-67-gurgaon-2400-sq-ft-r1-spid-L80301237,M3M Merlin,₹4.85 Cr,"₹20,208 /sqft","2,400 sqft (223 sqm) Super Built-up Area"
"2 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-signum-81-sector-81-gurgaon-955-sq-ft-spid-P83822190,Signature Signum 81,₹1.25 Cr,"₹13,089 /sqft",955 sqft (89 sqm) Built-up Area
"4 BHK Flat in Sector 60, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-2800-sq-ft-spid-T81635901,Ireo Skyon,₹5.65 Cr,"₹20,411 /sqft","2,800 sqft (260 sqm) Super Built-up Area"
"3 BHK Flat in Sector 109, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-tourmaline-sector-109-gurgaon-1750-sq-ft-spid-B84277962,ATS Tourmaline,₹2.2 Cr,"₹12,571 /sqft","1,750 sqft (163 sqm) Super Built-up Area"
"3 BHK Flat in Sector 61, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-street-sector-61-gurgaon-1630-sq-ft-spid-L85261628,Smart World Orchard Street,₹2.6 Cr,"₹15,950 /sqft","1,630 sqft (151 sqm) Carpet Area"
"3 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-soulitude-sector-89-gurgaon-1494-sq-ft-spid-N83961836,M3M Soulitude,₹1.65 Cr,"₹11,044 /sqft","1,494 sqft (139 sqm) Super Built-up Area"
"3 BHK Flat in Sector 69, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-white-sector-69-gurgaon-1326-sq-ft-spid-E84765536,Tulip White,₹1.6 Cr,"₹12,066 /sqft","1,326 sqft (123 sqm) Carpet Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2132-sq-ft-spid-G83991930,DLF The Ultima,₹3.6 Cr,"₹16,885 /sqft","2,132 sqft (198 sqm) Super Built-up Area"
"2 BHK Flat in Sector 113, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-1330-sq-ft-spid-O84805330,La Vida by Tata Housing,₹1.99 Cr,"₹14,962 /sqft","1,330 sqft (124 sqm) Super Built-up Area"
"3 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1359-sq-ft-spid-N84061864,Hero Homes,₹1.84 Cr,"₹13,539 /sqft","1,359 sqft (126 sqm) Super Built-up Area"
"3 BHK Flat in Sector 61, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1630-sq-ft-spid-A84180054,Smart World Orchard,₹2.61 Cr,"₹16,012 /sqft","1,630 sqft (151 sqm) Carpet Area"
"3 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-2002-sq-ft-spid-R84594132,Godrej Meridien,₹3.11 Cr,"₹15,534 /sqft","2,002 sqft (186 sqm) Built-up Area"
"3 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1828-sq-ft-spid-A83091758,M3M Heights,₹3.38 Cr,"₹18,490 /sqft","1,828 sqft (170 sqm) Super Built-up Area"
"3 BHK Flat in Nirvana Country, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-fresco-nirvana-country-gurgaon-1815-sq-ft-spid-T84202024,Unitech Fresco,₹2.7 Cr,"₹14,876 /sqft","1,815 sqft (169 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-heritage-max-sector-102-gurgaon-2149-sq-ft-r1-spid-G81233039,Conscient Heritage Max,₹3.15 Cr,"₹14,657 /sqft","2,149 sqft (200 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-2660-sq-ft-spid-O85016352,Bestech Park View Grand Spa,₹3.44 Cr,"₹12,932 /sqft","2,660 sqft (247 sqm) Super Built-up Area"
"3 BHK Flat in Sector 91, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tarc-maceo-sector-91-gurgaon-1862-sq-ft-spid-M84152482,TARC Maceo,₹1.95 Cr,"₹10,472 /sqft","1,862 sqft (173 sqm) Super Built-up Area"
"4 BHK Flat in Chakkarpur, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sahara-grace-chakkarpur-gurgaon-5531-sq-ft-spid-A84772164,Sahara Grace,₹10.5 Cr,"₹18,984 /sqft","5,530 sqft (514 sqm) Super Built-up Area"
"4 BHK Flat in Sector 54, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-park-place-sector-54-gurgaon-2721-sq-ft-spid-Y83626914,DLF Park Place,₹9.85 Cr,"₹36,199 /sqft","2,721 sqft (253 sqm) Super Built-up Area"
"2 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1450-sq-ft-spid-V78194685,M3M Heights,₹2.75 Cr,"₹22,000 /sqft","1,450 sqft (135 sqm) Super Built-up Area"
"4 BHK Flat in Sector 86, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-2364-sq-ft-spid-M83196670,DLF New Town Heights 2,₹2.6 Cr,"₹10,998 /sqft","2,364 sqft (220 sqm) Super Built-up Area"
"3 BHK Flat in Sector 108, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-1711-sq-ft-spid-A83314658,Sobha City,₹3.48 Cr,"₹20,338 /sqft","1,711 sqft (159 sqm) Super Built-up Area"
"2 BHK Flat in Sohna, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-eldeco-acclaim-sohna-gurgaon-1457-sq-ft-spid-N84838504,Eldeco Acclaim,₹1.55 Cr,"₹10,638 /sqft","1,457 sqft (135 sqm) Super Built-up Area"
