link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,property_id,furnishing_details,features,nearby_location
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-46-gurgaon-3078-sq-ft-spid-Z84944820,4 Bedrooms,4 Bathrooms,3 Balconies,Pooja Room,1st   of 4 Floors,North,0 to 1 Year Old,Z84944820,"['1 Water Purifier', '8 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '20 Light', '1 Curtains', '1 Chimney', '6 AC', '1 Modular Kitchen', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Dr. Aruna Kalra', 'Raheja Mall', 'Delhi Public School Primary Section', 'Dr. Naresh Pandita', 'Dispencery', 'Divine Look Clinic Centre', 'Gurugram University', 'St. Angels Jr', 'Madison and Pike', 'Pernod Ricard Charitable Dispensary', 'Dr. Anuj Sharma', 'Manav Rachna Swimming Pool', 'Bones Clinic - Orthopaedics', ""DR AKRAM JAWED'S THE UPPER LIMB CLINIC"", 'Apollo Pharmacy', 'Meher Clinic', 'Skin Clinic', 'Icici bank', 'McKinsey & Company', 'Samvit Health Care', 'Gardian Pharmacy', 'St. Angels Sr', 'State bank of india ATM', 'India Oil', 'Vishesh Dental', 'KFC', 'Manav Rachna School', 'Kamla International', 'Wembley estate club', 'Park Hospital Gurgaon', 'Axis bank ATM', 'Standard chartered ATM', 'SRS Cinemas', 'Hdfc bank', 'Unitech Business Park', 'Vatsalya Clinic', 'Haldiram', 'Raj Restaurant', 'Sukhmani Hospital Pvt. Ltd', 'Medanta', 'Amity Global School', 'Wellness Eye Centre', 'India', 'Best Urologist Atcomplete Family Clinic', 'Genius', 'Neelkanth Health Care', 'CR Model Public School']"
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-anant-raj-estates-sector-63a-gurgaon-1650-sq-ft-spid-M85898042,3 Bedrooms,3 Bathrooms,2 Balconies,"Pooja Room,Servant Room",2nd   of 4 Floors,East,0 to 1 Year Old,M85898042,"['5 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '25 Light', '1 Modular Kitchen', '1 Curtains', '1 Chimney', '5 AC', '3 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Rain Water Harvesting']","['De Adventure Park', 'Vatika Business Centre', 'Albatross Golf Course Club House', 'Sushant University', 'DPS International Edge', 'Gurgaon Railway Station', 'Marengo Asia Hospitals', 'WorldMark Gurgaon', 'Sohna Road (NH 248A)', 'Indira Gandhi International Airport', 'Sector 55-56 Metro Station']"
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1454-sq-ft-spid-S84814280,3 Bedrooms,3 Bathrooms,3 Balconies,Pooja Room,2nd   of 4 Floors,North-West,0 to 1 Year Old,S84814280,,"['Private Garden / Terrace', 'Intercom Facility', 'Water purifier', 'Lift(s)', 'Maintenance Staff', 'Separate entry for servant room', 'Bank Attached Property', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Club house / Community Center']","['Manesar Golf Course', 'RPS International School', 'Nakhrola Stadium', 'AS Business Park', 'Gurgaon Railway Station', 'Airia Mall', 'Dwarka Expy', 'Holiday Inn Gurugram Sector 90', 'SGT University', 'AapnoGhar (Resort,Water, Amusement Park)', 'Genesis Hospital Sector 84', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-b-block-sushant-lok-phase-1-gurgaon-4500-sq-ft-spid-O85216370,4 Bedrooms,4 Bathrooms,3+ Balconies,"Pooja Room,Servant Room",1st   of 4 Floors,West,0 to 1 Year Old,O85216370,"['4 Wardrobe', '7 Fan', '1 Exhaust Fan', '5 Geyser', '1 Microwave', '14 Light', '7 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Spacious Interiors', 'Rain Water Harvesting']","['Kotak mahindra bank ATM', 'CCD', 'Belgian Waffle', 'The Chicken Boat', 'Gupta', 'Bahrisons library', 'Gola Sizzles', 'Roots', 'Balaji Vegetarian Paradise', 'Rbs ATM', 'Pizza Hut', 'Huda city centre metro station', 'The Oriental Bloom Chinese and Thai', 'Fat', 'Dr. Naval Mendiratta', 'Black Mambaa', 'Icici bank ATM', 'Icici bank', 'Blue Tokai Coffee Roasters', 'Bikanervala', 'Drunken Monkey', 'Gravity Space Bar', 'Chikitsa', 'Mantis Eye LLP', 'Ncr library', 'PK Online', 'Umkal Hospital', 'Sidhesh Hospital Gurgaon', 'Sitaram Bhartia', 'Axis bank ATM', 'Standard chartered ATM', 'Guardian Pharmacy', 'Hdfc bank', 'Nowhere Brewpub and cafe', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Axis bank', 'Beer & Whisky Bar', 'Starbucks', 'Centre For Sight Gurgaon Sector 29', 'Barbecue Grill', 'Zura', 'PWO house', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Stones2milestones', 'MoB Ministory of Beer', 'Park Baluchi', 'Naveidyam', 'Iffco chowk metro station', 'Dighent cafe']"
https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1196-sq-ft-spid-N84696194,2 Bedrooms,2 Bathrooms,2 Balconies,"Study Room,Store Room",3rd   of 4 Floors,South,0 to 1 Year Old,N84696194,,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Manesar Golf Course', 'RPS International School', 'Nakhrola Stadium', 'AS Business Park', 'Gurgaon Railway Station', 'Airia Mall', 'Dwarka Expy', 'Holiday Inn Gurugram Sector 90', 'SGT University', 'AapnoGhar (Resort,Water, Amusement Park)', 'Genesis Hospital Sector 84', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport']"
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-hero-homes-sector-104-gurgaon-1389-sq-ft-r1-spid-M83435850,3 Bedrooms,3 Bathrooms,3 Balconies,,21st   of 35 Floors,East,0 to 1 Year Old,M83435850,"['8 Light', '4 AC', '1 Chimney', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Taj City Centre Gurugram', 'Dwarka Expressway', 'Gurgaon Railway Station', 'SGT University', 'The Esplanade Mall', 'Appu Ghar Amusement Park', 'Medanta Hospital', 'Gurugram Global Heights School', 'Orient Bestech Business Tower', 'Indira Gandhi International Airport']"
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-block-c2-sector-3-gurgaon-1550-sq-ft-spid-C85698608,3 Bedrooms,2 Bathrooms,1 Balcony,,2nd   of 4 Floors,,0 to 1 Year Old,C85698608,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '25 Light', '1 Curtains', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Kotak bank', 'Metro Hospital and Heart Institute Gurgaon', 'Gurgaon railway station', 'Dr. Tomar Clinic', 'Sneh Hospital Gurgaon', 'Sarvodya Hospital', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Gurgaon Eye Centre', 'Dr. Mittal Clinic', 'Yashroop Medical Centre', 'THE NORTHCAP UNIVERSITY', 'Pizza Hut', 'Kr Dental Hub', 'GH Gurgaon', 'Lieutenant Atul Kataria School', ""McDonald's"", 'Sheetla Clinic', 'Big Cinemas', 'Indian bank', 'Dr. Sindhu Clinic', ""Dr. Anurag's Child Care Clinic"", 'State bank ATM', 'Jeevan Jyoti Hospital Gurgaon', ""DR KAPOOR'S Dental Care and Implant Centre"", 'Chirag Hospital Pvt. Ltd', 'Jiya Clinic', 'Palam triangle', 'Pind Baluchi', 'Dr. Hitesh Dawar', 'Bhardwaj Hospital', 'Apna Enclave', 'Hdfc bank', 'Prateek Nursing Home And Polyclinic', 'Axis bank', 'Palam Vihar Vyapar kendra', 'Kalyan Hospital Gurgaon', 'Chintapurni Mandir', 'Nidhi Clinic', 'Ram Mandir', 'Dr. Agya Ram Sharma Clinic', 'Cafe Coffee Day', 'Palam vihar railway station', 'Children Hospital', 'Sheetla Mata Mandir', 'R K Hospital Gurgaon', ""Domino's Pizza"", 'Moti Mahal']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-2900-sq-ft-spid-B84224594,4 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Servant Room,Study Room",1st   of 4 Floors,East,0 to 1 Year Old,B84224594,"['1 Water Purifier', '9 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '5 Geyser', '1 Stove', '12 Light', '5 AC', '4 TV', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '4 Bed', '5 Wardrobe', '1 Sofa', '1 Washing Machine', '1 Microwave']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Religare Wellness', 'Sikandarpur rmrg metro station', 'PVR Cinames', 'R.N Clinic', 'Lord Krishna Hospital', 'Kotak mahindra bank', 'Microsoft', 'Central bank atm teste 001112', 'Divine Look Clinic Centre 1', 'Sikka Maternity And Surgical Center', 'The shopping mall', ""St Stephen's Hospital Health Care Facility"", 'Uma Sanjeevani Health Centre And Hospital', 'Food Court', 'Sikandarpur metro station', 'Dental Cure and Care Centre', 'Icici bank ATM', 'RBS Dental Clinic', 'Kailash Nursing Home Gurgaon', 'Hanuman Mandir', 'Shri Ram Memorial Hospital', 'PK Online', 'Surgi Center Clinic', 'Relief Physiotherapy Clinic', 'Sidhesh Hospital Gurgaon', 'Indusind bank', 'Axis bank ATM', 'Cosmodentz Dental Clinic', 'The Dental Lounge', 'Marwah Clinic', 'Hsbc bank', 'Hdfc bank', 'Nowhere Brewpub and cafe', 'Krishna Family Clinic', ""Dr. Khullar's Dental Clinic"", 'Axis bank', 'Sikanderpur metro station', 'Dlf phase 1 metro station', 'Anahat Hospital', 'Lord krishna bank', 'Upkar Clinic', 'Guru dronacharya metro station', 'Durga Poly Clinic', 'Emaar Business Park', '98.4', 'Dlf phase 2 metro station', 'M2M Cybernetics', 'Guardian', 'Central bank ATM', 'Abn amro bank']"
https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1208-sq-ft-spid-Y85975312,2 Bedrooms,2 Bathrooms,2 Balconies,Study Room,2nd   of 4 Floors,East,0 to 1 Year Old,Y85975312,,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Manesar Golf Course', 'RPS International School', 'Nakhrola Stadium', 'AS Business Park', 'Gurgaon Railway Station', 'Airia Mall', 'Dwarka Expy', 'Holiday Inn Gurugram Sector 90', 'SGT University', 'AapnoGhar (Resort,Water, Amusement Park)', 'Genesis Hospital Sector 84', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport']"
https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-central-park-flower-valley-flamingo-floors-sector-33-sohna-gurgaon-1093-sq-ft-spid-P85734590,2 Bedrooms,2 Bathrooms,3+ Balconies,Study Room,1st   of 2 Floors,North-East,1 to 5 Year Old,P85734590,"['2 Wardrobe', '6 Fan', '1 Exhaust Fan', '3 Geyser', '14 Light', '1 Modular Kitchen', '1 Curtains', '1 Chimney', '4 AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Sapphire Mall', 'Raheja Mall', 'Eros City Square', 'JMD Megapolis', ""St. Xavier's High School"", 'The Paras World School', 'Basant Valley Global School', 'CK Birla Hospital', 'WorldMark Gurgaon, Maidawas Rd', 'Medanta -The Medicity', 'Artemis Hospital Gurgaon', 'Omaxe City Centre', 'Vipul Trade Centre', 'More Hypermart , Vipul business park', 'Spazedge IT Park']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-luxury-builder-floor-in-south-city-2-south-city-2-gurgaon-3240-sq-ft-spid-L84115452,4 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Servant Room",1st   of 4 Floors,North-East,0 to 1 Year Old,L84115452,"['4 Wardrobe', '6 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '1 Microwave', '60 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Park', 'Visitor Parking', 'Waste Disposal']","['Dr. Aruna Kalra', 'Raheja Mall', 'Delhi Public School Primary Section', 'Dr. Naresh Pandita', 'Divine Look Clinic Centre', 'Gurugram University', 'Madison and Pike', 'Dr. Anuj Sharma', 'Manav Rachna Swimming Pool', 'Bones Clinic - Orthopaedics', ""DR AKRAM JAWED'S THE UPPER LIMB CLINIC"", 'Apollo Pharmacy', 'Meher Clinic', 'Skin Clinic', 'Icici bank ATM', 'Icici bank', ""Nirula's"", 'Gardian Pharmacy', 'India Oil', 'Vishesh Dental', 'Manav Rachna School', 'Kamla International', 'Indusind bank', 'Wembley estate club', 'Carmesi Corporate', 'Park Hospital Gurgaon', 'Unitech', 'Standard chartered ATM', 'SRS Cinemas', 'Hdfc bank', 'Unitech Business Park', 'SPAZE BUSINESS PARK', 'Vatsalya Clinic', 'Haldiram', 'Stryker Global Tech Center', 'Starbucks', 'Sukhmani Hospital Pvt. Ltd', 'Nook', 'Wellness Eye Centre', 'Amity Global School', 'India', 'McKinsey & Company Gurugram Knowledge Center', 'Best Urologist Atcomplete Family Clinic', 'Genius', ""Domino's Pizza"", 'Neelkanth Health Care']"
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-ardee-city-gurgaon-2160-sq-ft-spid-J84656396,3 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Servant Room",1st   of 4 Floors,North-East,0 to 1 Year Old,J84656396,"['5 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '25 Light', '5 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '12 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal']","['St. Angels Jr', 'Gurugram University', 'Gupta', 'Arihant Hospital', 'Pernod Ricard Charitable Dispensary', 'Balaji Vegetarian Paradise', 'Manav Rachna Swimming Pool', 'Hdfc ATM', 'Sagar Ratna', 'Dr. Naval Mendiratta', 'Icici bank', 'New Life Church', 'Gardian Pharmacy', 'St. Angels Sr', 'Mantis Eye LLP', 'State bank of india ATM', 'Two Horizon Center', 'Ncr library', 'Hanuman Mandir', 'Manav Rachna School', 'Bharat petroleum', 'Cafe Tonini', 'Axis bank ATM', 'Standard chartered ATM', 'Hdfc bank ATM', 'Shophouse by Kylin', 'Hdfc bank', 'Clock tower', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Raj Restaurant', 'Starbucks', 'School of Inspired Leadership SOIL', 'Amity Global School', 'Icici ATM', 'PWO house', ""Carl's Jr."", 'City Medical', 'Dawnbit', 'Paras Hospital Gurgaon', 'Anand Hospital Gurgaon', '222', 'Citi bank ATM', 'Dr. Kutbuddin Akbary', 'Surgicare Hospital Gurgaon', 'Stones2milestones']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-south-city-1-gurgaon-3240-sq-ft-spid-V84514260,4 Bedrooms,4 Bathrooms,2 Balconies,Servant Room,1st   of 4 Floors,North-East,0 to 1 Year Old,V84514260,"['1 Water Purifier', '7 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '28 Light', '7 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '20 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Park', 'Security Personnel', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']","['St. Angels Jr', 'Fast food', 'Dispencery', 'Gupta', 'Pernod Ricard Charitable Dispensary', ""Hops 'N' Brew"", 'Manav Rachna Swimming Pool', 'Hdfc ATM', 'Pizza Hut', 'Huda city centre metro station', 'Dr. Naval Mendiratta', 'Icici bank ATM', 'Icici bank', ""McDonald's"", 'Shivam Hospital Gurgaon', 'Gardian Pharmacy', 'St. Angels Sr', 'State bank of india ATM', 'Manav Rachna School', 'Bharat petroleum', 'Axis bank ATM', 'Fast Food', 'Standard chartered ATM', 'Hdfc bank ATM', 'Om Sweets', 'Hdfc bank', '32nd Milestone', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Raj Restaurant', 'Dhabba', 'Beer & Whisky Bar', 'IBP Petrol Pump', 'School of Inspired Leadership SOIL', 'Centre For Sight Gurgaon Sector 29', 'Amity Global School', 'Icici ATM', 'Cafe Coffee Day', 'PWO house', 'City Medical', 'Dawnbit', 'Citi bank ATM', 'Dr. Kutbuddin Akbary', ""Domino's Pizza"", 'Stones2milestones', 'CR Model Public School', 'Bar and restaurant']"
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-3-extension-gurgaon-1950-sq-ft-spid-N83915164,3 Bedrooms,3 Bathrooms,2 Balconies,"Pooja Room,Others,Servant Room",1st   of 4 Floors,East,1 to 5 Year Old,N83915164,"['6 Wardrobe', '9 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '1 Microwave', '9 Light', '5 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['HCG CNG Station', 'St. Angels Jr', 'Radhakrishna Shani Mandir', 'Delhi Public School Primary Section', 'Dr. Naresh Pandita', 'Gurugram University', 'pracksht hospital', 'Kriti Hospital', 'Heera Fuel Station', 'Madison and Pike', 'Arihant Hospital', 'Pernod Ricard Charitable Dispensary', 'Dr. Anuj Sharma', 'Manav Rachna Swimming Pool', 'Bones Clinic - Orthopaedics', 'Apollo Pharmacy', 'Meher Clinic', 'Pizza Hut', 'Hong Kong Bazaar Mall', 'Icici bank ATM', 'Gardian Pharmacy', 'St. Angels Sr', 'State bank ATM', 'Vishesh Dental', 'Manav Rachna School', 'Kamla International', 'Wembley estate club', 'Park Hospital Gurgaon', 'Unitech', 'Standard chartered ATM', 'Hdfc bank', 'Unitech Business Park', 'SPAZE BUSINESS PARK', 'Vatsalya Clinic', 'Haldiram', 'Raj Restaurant', 'Sukhmani Hospital Pvt. Ltd', 'Medisca', 'Amity Global School', 'School of Inspired Leadership SOIL', 'Sanatan Dharm Mandir', 'India', 'Hdfc bank and atm', 'Dawnbit', 'Anand Hospital Gurgaon', '222', 'Surgicare Hospital Gurgaon', 'Neelkanth Health Care', 'HUDA Office Complex']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-floors-phase-3-dlf-phase-3-gurgaon-4500-sq-ft-spid-I85326320,4 Bedrooms,4 Bathrooms,3+ Balconies,"Pooja Room,Study Room,Servant Room,Store Room",1st   of 4 Floors,East,0 to 1 Year Old,I85326320,"['4 Wardrobe', '5 Fan', '1 Exhaust Fan', '5 Geyser', '1 Microwave', '30 Light', '1 Modular Kitchen', '6 AC', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Centrally Air Conditioned', 'Lift(s)', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal', 'Rain Water Harvesting']","['Dental Harbour', 'Machaan', 'Sikandarpur rmrg metro station', 'PVR Cinames', 'R.N Clinic', 'Darpan Skin & Mind Clinic', 'Microsoft', 'Central bank atm teste 001112', 'Shri Shiv Shakthi Mandir', 'Abn amro bank ATM', ""St Stephen's Hospital Health Care Facility"", 'Asha Multispeciality Clinic', 'Food Court', 'Sikandarpur metro station', 'Deutsche bank', 'Dental Cure and Care Centre', 'Icici bank ATM', 'Icici bank', 'RBS Dental Clinic', 'Pharmacy', 'Kailash Nursing Home Gurgaon', 'Shri Ram Memorial Hospital', 'Relief Physiotherapy Clinic', 'The God Father', 'Shri Balaji Medical Store', 'Cosmodentz Dental Clinic', 'Mc Donalds', 'barrique', 'Bain & Company', 'State bank of india', 'Krishna Family Clinic', 'Ambience Mall', ""Dr. Khullar's Dental Clinic"", 'Sikanderpur metro station', 'Anahat Hospital', 'Upkar Clinic', 'Guru dronacharya metro station', 'Durga Poly Clinic', 'Micromax moulsari avenue metro station', 'Emaar Business Park', 'Kotak mahindra ATM', 'Citibank ATM', 'Dlf phase 2 metro station', 'Garg Dental Care', 'Standard chartered bank', 'Dlf phase 3 metro station', 'M2M Cybernetics', 'Central bank ATM', 'Boston Consulting Group']"
https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-versalia-sector-67a-gurgaon-2500-sq-ft-spid-I85495304,4 Bedrooms,4 Bathrooms,3+ Balconies,"Pooja Room,Study Room,Servant Room,Store Room",3rd   of 4 Floors,North-East,0 to 1 Year Old,I85495304,"['1 Water Purifier', '8 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '13 Light', '7 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Sector 66 Main Rd', 'Pulse Multispecility Hospital', 'Badshahpur Sohna Rd Highway', 'DPS International Edge', 'Airia Mall', 'Indira Gandhi Intl Airport', 'Park Hospital', 'Garhi Harsaru Junction', 'Sector 55-56 Metro Station']"
